"","ASV_ID","ASV","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"2863","c89e537af957b27daeb8fa46ac37ca1a","ASV-3040","Bacteria","Proteobacteria","Unclassified Proteobacteria","Unclassified Proteobacteria","Unclassified Proteobacteria","Unclassified Proteobacteria","Unclassified Proteobacteria"
"2864","c89ee02563cbd592fe2ed58a23d3f2d2","ASV-1446","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","uncultured","uncultured","uncultured uncultured_Sphingobacteriales"
"2865","c8a3b8cb10e9c592cb45114f994d26a7","ASV-3486","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Filomicrobium","Filomicrobium uncultured_Alphaproteobacteria"
"2866","c8a736ea85e161c3715a7da4312664d7","ASV-2504","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Puniceicoccaceae","Lentimonas","Lentimonas uncultured_bacterium"
"2867","c8cf2091c53f98806774ec2eb1dc0b37","ASV-212","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Algicola","Unclassified  Algicola"
"2868","c8d3b072db50cac0f8094e42fa5760dc","ASV-779","Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Unclassified Bacteriovoracaceae","Unclassified Bacteriovoracaceae"
"2869","c8f78ded2d1822b1e5258f8e18c9c312","ASV-2792","Bacteria","Proteobacteria","Alphaproteobacteria","Thalassobaculales","uncultured","uncultured","uncultured uncultured_bacterium"
"2870","c9003432f9e3fa2dd982312315514761","ASV-578","Bacteria","Proteobacteria","Gammaproteobacteria","Francisellales","Francisellaceae","[Caedibacter]_taeniospiralis_group","[Caedibacter]_taeniospiralis_group uncultured_bacterium"
"2871","c900bd23df993d77da1e1379d03e8afe","ASV-2195","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae","uncultured","Unclassified  uncultured"
"2872","c9144a5dc0f8f624bdcfda349f888e3b","ASV-3310","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","uncultured","uncultured uncultured_bacterium"
"2873","c931bba869089d3dab800f822d3c2714","ASV-2437","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","DEV007","DEV007","Unclassified  DEV007"
"2874","c959591f3b6f456d32d46405c10f2119","ASV-1823","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","Phycisphaera","Unclassified  Phycisphaera"
"2875","c97165477b25729a848ac55f6f368f71","ASV-3298","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","uncultured","uncultured uncultured_organism"
"2876","c97e12c2409c8a67d0a5d69b8435b082","ASV-1341","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Unclassified Flavobacteriaceae","Unclassified Flavobacteriaceae"
"2877","c99cd5c4a9d196633e9bbe23a776ecb6","ASV-2087","Bacteria","Planctomycetota","Pla3_lineage","Pla3_lineage","Pla3_lineage","Pla3_lineage","Pla3_lineage uncultured_bacterium"
"2878","c9bb75c7173c0b5180d9dfe423e8c0fb","ASV-2478","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Puniceicoccaceae","Cerasicoccus","Cerasicoccus uncultured_organism"
"2879","c9c0c9043c6c1fb14d55173fb153522b","ASV-38","Bacteria","Unclassified Bacteria","Unclassified Bacteria","Unclassified Bacteria","Unclassified Bacteria","Unclassified Bacteria","Unclassified Bacteria"
"2880","c9d27b6dfeb7563dbf7ee4d70589120c","ASV-883","Bacteria","Myxococcota","Polyangia","Blfdi19","Blfdi19","Blfdi19","Unclassified  Blfdi19"
"2881","ca0ed5cbd20cf5611457272858bdeb92","ASV-1174","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Cryomorphaceae","Owenweeksia","Owenweeksia uncultured_bacterium"
"2882","ca17c38449f84fa81a5b68aecd52ca80","ASV-3541","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unclassified Rhodobacteraceae","Unclassified Rhodobacteraceae"
"2883","ca1b724bb9c42737eb183b0c698db327","ASV-1167","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9_marine_group","NS9_marine_group","NS9_marine_group uncultured_bacterium"
"2884","ca219ad2fd2837e4fea4d8031ec2df04","ASV-2402","Bacteria","Margulisbacteria","Margulisbacteria","Margulisbacteria","Margulisbacteria","Margulisbacteria","Margulisbacteria uncultured_bacterium"
"2885","ca3f426cd4cbe1fe937e2192e123ee15","ASV-1792","Bacteria","Planctomycetota","vadinHA49","vadinHA49","vadinHA49","vadinHA49","vadinHA49 uncultured_bacterium"
"2886","ca404ba548fddccc80c812353aa628e3","ASV-3386","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Parvularculaceae","Unclassified Parvularculaceae","Unclassified Parvularculaceae"
"2887","ca4f955e46586285a178e67e7d9779ad","ASV-2530","Bacteria","Cyanobacteria","Cyanobacteriia","Unclassified Cyanobacteriia","Unclassified Cyanobacteriia","Unclassified Cyanobacteriia","Unclassified Cyanobacteriia"
"2888","ca653ca058c2df06609643ebcf112ed8","ASV-1318","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Muricauda","Unclassified  Muricauda"
"2889","ca9170217e20bbbffa67d9772bc2f04d","ASV-2987","Bacteria","Proteobacteria","Alphaproteobacteria","uncultured","uncultured","uncultured","Unclassified  uncultured"
"2890","ca9c66d47347c03d0343d6fe03ed8636","ASV-214","Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Haemophilus","Unclassified  Haemophilus"
"2891","cab98704bf40e877939ad20c4be36412","ASV-3569","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Tateyamaria","Tateyamaria uncultured_Alphaproteobacteria"
"2892","cadae570394dc314d48e4ebea6379943","ASV-2713","Bacteria","Cyanobacteria","Cyanobacteriia","Phormidesmiales","Nodosilineaceae","MBIC10086","MBIC10086 Pseudanabaena_cf."
"2893","cb0a43d2dd3bbdf1cc98b97ff3e26f0f","ASV-1721","Bacteria","Bacteroidota","Rhodothermia","Rhodothermales","Rhodothermaceae","uncultured","uncultured uncultured_bacterium"
"2894","cb0d0714b52de01458e68c97ecfe510c","ASV-1893","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","Urania-1B-19_marine_sediment_group","Urania-1B-19_marine_sediment_group uncultured_planctomycete"
"2895","cb140bf999eacdbb33bb927793d326e6","ASV-2269","Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","A4b","A4b uncultured_organism"
"2896","cb1b22bfbbdb4e53b1265f1728f1a1f3","ASV-3076","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","SM2D12","SM2D12","SM2D12 uncultured_organism"
"2897","cb3a94f4fb6ec59f831d00461356ef90","ASV-3021","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","SM2D12","SM2D12","SM2D12 uncultured_organism"
"2898","cb4899f339a06fc34f698d00dbfb78d9","ASV-1734","Bacteria","Dadabacteria","Dadabacteriia","Dadabacteriales","Dadabacteriales","Dadabacteriales","Unclassified  Dadabacteriales"
"2899","cb5bc1332b1452298532aab3b2efe964","ASV-757","Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Peredibacter","Peredibacter uncultured_bacterium"
"2900","cba796b61ff4b766611bfdac466271ef","ASV-1005","Bacteria","Bacteroidota","Bacteroidia","Unclassified Bacteroidia","Unclassified Bacteroidia","Unclassified Bacteroidia","Unclassified Bacteroidia"
"2901","cbac005251fdd780bd84886af48507ed","ASV-3603","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unclassified Rhodobacteraceae","Unclassified Rhodobacteraceae"
"2902","cbb795a48e414ebb32ec4a586adb87ec","ASV-3322","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Cohaesibacter","Cohaesibacter uncultured_Alphaproteobacteria"
"2903","cbf5984fec7a3bcfe7f1e5e474b645c2","ASV-2553","Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Xenococcaceae","Xenococcus_PCC-7305","Xenococcus_PCC-7305 uncultured_bacterium"
"2904","cbfb8883712c70423b8c4d27f36a5cb1","ASV-1172","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Cryomorphaceae","uncultured","Unclassified  uncultured"
"2905","cbff88aee3e6db1d806ba5f4b658aca3","ASV-1008","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Unclassified Saprospiraceae","Unclassified Saprospiraceae"
"2906","cc0ef58a50810f3924287fd5b96b2140","ASV-2655","Bacteria","Cyanobacteria","Cyanobacteriia","Phormidesmiales","Phormidesmiaceae","Phormidium_MBIC10003","Unclassified  Phormidium_MBIC10003"
"2907","cc15d3118b85a2f9ebb2194562c41599","ASV-3219","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospiraceae","uncultured","Unclassified  uncultured"
"2908","cc2cc73c356475ceffe253d28c979048","ASV-2382","Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Simkaniaceae","uncultured","Unclassified  uncultured"
"2909","cc2fd53166167ad07ed7aaf1f43d08f4","ASV-3585","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unclassified Rhodobacteraceae","Unclassified Rhodobacteraceae"
"2910","cc31438376826ad57c23d191c66f10b5","ASV-3498","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Unclassified Rhizobiaceae","Unclassified Rhizobiaceae"
"2911","cc3b614ab6029b5e299e5e24438c4d7b","ASV-3424","Bacteria","Proteobacteria","Alphaproteobacteria","Kordiimonadales","Kordiimonadaceae","Kordiimonas","Kordiimonas uncultured_bacterium"
"2912","cc495fdf75bf0887465a6aa3ce851e46","ASV-2672","Bacteria","Cyanobacteria","Cyanobacteriia","Eurycoccales","Eurycoccales_Incertae_Sedis","Synechococcus_PCC-7336","Unclassified  Synechococcus_PCC-7336"
"2913","cc595cc750552f5215703386a2f2c9a7","ASV-2665","Bacteria","Cyanobacteria","Cyanobacteriia","Phormidesmiales","Phormidesmiaceae","Phormidesmis_ANT.LACV5.1","Phormidesmis_ANT.LACV5.1 Schizotrichaceae_cyanobacterium"
"2914","cc71bef48dfbb3d06fab5d38e83a860e","ASV-2602","Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Desertifilaceae","Oscillatoria_SAG8.92","Oscillatoria_SAG8.92 Oscillatoria_corallinae"
"2915","cc797105839367a213f97034ba23c999","ASV-3360","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Parvularculaceae","Parvularcula","Unclassified  Parvularcula"
"2916","cc88960fdaa609f86cc9c17736ef13d7","ASV-1338","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacteriaceae","Flavobacteriaceae Aureicoccus_marinus"
"2917","cc8a7bb9c1c708cc87716dfe1c0f43b4","ASV-3396","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Parvularculaceae","Parvularcula","Parvularcula uncultured_organism"
"2918","cc901a5a92a76b60072dfbb4b4b51f10","ASV-2120","Bacteria","Planctomycetota","OM190","OM190","OM190","OM190","OM190 uncultured_bacterium"
"2919","cc9c779ef21695ce710bd811f9528cd3","ASV-1166","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola","Unclassified  Fluviicola"
"2920","cca4238e73601df0c010b8ea443cf725","ASV-1852","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","uncultured","uncultured uncultured_bacterium"
"2921","ccc5e120ecb1b4e67da5e22ea652352f","ASV-519","Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Woeseiaceae","Unclassified Woeseiaceae","Unclassified Woeseiaceae"
"2922","ccca5e7613965672fbd0483cb1d6bb62","ASV-2529","Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Unclassified Cyanobacteriales","Unclassified Cyanobacteriales","Unclassified Cyanobacteriales"
"2923","ccd89b1022e927b9bbe21be5ed0b0d24","ASV-1194","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Cryomorphaceae","uncultured","Unclassified  uncultured"
"2924","ccf5dceee4f2f8768e8110aeb4176291","ASV-3438","Bacteria","Proteobacteria","Alphaproteobacteria","Defluviicoccales","uncultured","uncultured","Unclassified  uncultured"
"2925","ccff25e7c07773fdb39c264a24a348fa","ASV-2363","Bacteria","Acidobacteriota","Vicinamibacteria","Subgroup_9","Subgroup_9","Subgroup_9","Subgroup_9 uncultured_bacterium"
"2926","cd24e76b98af21545bbb12cc93208672","ASV-3526","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unclassified Rhodobacteraceae","Unclassified Rhodobacteraceae"
"2927","cd2f76f0ab4fd26ae84f923fb562cce6","ASV-3689","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Limibaculum","Unclassified  Limibaculum"
"2928","cd3e3a974af9907057947dd74d303ba1","ASV-3594","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unclassified Rhodobacteraceae","Unclassified Rhodobacteraceae"
"2929","cd45194c0affffb9ed130fdbea0f78b0","ASV-2924","Bacteria","Proteobacteria","Alphaproteobacteria","Defluviicoccales","uncultured","uncultured","Unclassified  uncultured"
"2930","cd494bddfcb57f0a8ea8e70c69380c84","ASV-1650","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","uncultured","Unclassified  uncultured"
"2931","cd4ce4ba128377fe301b02d7291871c6","ASV-232","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Hahellaceae","Hahella","Hahella uncultured_gamma"
"2932","cd7a9f23f1aed74962d9ffdf0f41f360","ASV-2391","Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Unclassified Chlamydiales","Unclassified Chlamydiales","Unclassified Chlamydiales"
"2933","cd829a5d75bf959f2fdd8d0e67dd2bbd","ASV-755","Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Peredibacter","Peredibacter uncultured_bacterium"
"2934","cd8d2629f2c53fd7548bd058e0dbaf29","ASV-123","Bacteria","Unclassified Bacteria","Unclassified Bacteria","Unclassified Bacteria","Unclassified Bacteria","Unclassified Bacteria","Unclassified Bacteria"
"2935","cd9401a6bce4a63af516d06d2a843f9d","ASV-2761","Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Veillonella","Unclassified  Veillonella"
"2936","cd9428276fe83cc2fc45c3c754712bd4","ASV-3047","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","SM2D12","SM2D12","Unclassified  SM2D12"
"2937","cdc9da615ae3be0de3e2d229969021a4","ASV-1312","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Muricauda","Unclassified  Muricauda"
"2938","cdd372f787acbf7a5acddac4ad732592","ASV-714","Bacteria","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","Unclassified  SAR324_clade(Marine_group_B)"
"2939","cdd46cce73ef1de9e809d4f83d0718ab","ASV-2949","Bacteria","Proteobacteria","Alphaproteobacteria","Thalassobaculales","uncultured","uncultured","uncultured uncultured_bacterium"
"2940","cdd5d101fdefb45735fd15533ef52d98","ASV-3578","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unclassified Rhodobacteraceae","Unclassified Rhodobacteraceae"
"2941","cde472c479d6f577d27887540b0ed32c","ASV-2877","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Unclassified Rhodospirillales","Unclassified Rhodospirillales","Unclassified Rhodospirillales"
"2942","ce081d896a203608b8e729e69d26ba42","ASV-995","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","uncultured","uncultured","uncultured uncultured_bacterium"
"2943","ce0b228f20c2ae37d082c5869d4506c3","ASV-1758","Bacteria","Acidobacteriota","Holophagae","Acanthopleuribacterales","Acanthopleuribacteraceae","Acanthopleuribacter","Acanthopleuribacter uncultured_bacterium"
"2944","ce1ae4cd3b83a8700dd832ef8a9efc1b","ASV-2815","Bacteria","Proteobacteria","Alphaproteobacteria","Kiloniellales","Kiloniellaceae","uncultured","uncultured uncultured_Rhodospirillaceae"
"2945","ce4f323c132d8cf285d8e0ee3d6f5e6a","ASV-565","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","uncultured","Unclassified  uncultured"
"2946","ce821da4e8301d683a50b4a14f841eee","ASV-1783","Bacteria","Acidobacteriota","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup_10","Subgroup_10 uncultured_bacterium"
"2947","ce8e4e0a51c2f00d449617a9bbdf9c17","ASV-1967","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Rhodopirellula","Unclassified  Rhodopirellula"
"2948","cec0fbbce3d8d323a292d14d9df6f214","ASV-1663","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","uncultured","uncultured uncultured_bacterium"
"2949","cedb07e9b658252dcbf7dc7c4a42ef0c","ASV-1700","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Unclassified Cytophagales","Unclassified Cytophagales","Unclassified Cytophagales"
"2950","cee634079e4b9e3a87836cff7a3e8b2a","ASV-1890","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","SM1A02","SM1A02 uncultured_Planctomycetales"
"2951","cf0a665606f24f5d809b840792c76f98","ASV-935","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Flammeovirgaceae","uncultured","uncultured uncultured_bacterium"
"2952","cf12ca3e29ccbe0aabb83b8205d41f7f","ASV-534","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","uncultured","Unclassified  uncultured"
"2953","cf15c782e077698a1a9cbfdb37782d8f","ASV-3593","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unclassified Rhodobacteraceae","Unclassified Rhodobacteraceae"
"2954","cf1c28deeb783833201804199e565424","ASV-2688","Bacteria","Cyanobacteria","Cyanobacteriia","Phormidesmiales","Nodosilineaceae","MBIC10086","Unclassified  MBIC10086"
"2955","cf2eea2a38138614b3121fc8cfae6b3a","ASV-659","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Psychrobacter","Unclassified  Psychrobacter"
"2956","cf3fbc216e3f7989d768f50acdd82f9e","ASV-1685","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Unclassified Cyclobacteriaceae","Unclassified Cyclobacteriaceae"
"2957","cf5b4eec11f01b4890538bee8fda2971","ASV-2678","Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Synechococcales_Incertae_Sedis","Schizothrix_LEGE_07164","Schizothrix_LEGE_07164 uncultured_bacterium"
"2958","cf5fea7db63803f629bf868f6e35f1f0","ASV-268","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Unclassified Alteromonadaceae","Unclassified Alteromonadaceae"
"2959","cf9b8edba103994b8197b851a5626f6f","ASV-974","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Amoebophilaceae","uncultured","uncultured uncultured_bacterium"
"2960","cfa9481b63b297f8b0358076ee5682e9","ASV-2123","Bacteria","Planctomycetota","OM190","OM190","OM190","OM190","OM190 marine_metagenome"
"2961","cfc1a2e9627696c758b207649327bca0","ASV-2497","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Puniceicoccaceae","Cerasicoccus","Cerasicoccus uncultured_Verrucomicrobia"
"2962","cfc3e4df088f059d4f30410733d9ce54","ASV-1480","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","Microscilla","Unclassified  Microscilla"
"2963","cfc8420a1ccee02862a88596c0677e0e","ASV-1295","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Muricauda","Muricauda uncultured_Bacteroidetes"
"2964","cfd48f88cd26f2048b2350993f07b1b5","ASV-904","Bacteria","Calditrichota","Calditrichia","Calditrichales","Calditrichaceae","Calorithrix","Calorithrix bacterium_enrichment"
"2965","cfec97d7b91f74eb5a1d4ff3ed0efc9b","ASV-737","Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20","0319-6G20","0319-6G20","Unclassified  0319-6G20"
"2966","d0017e0d7a9a393798455a07744a9c49","ASV-1365","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Unclassified Flavobacteriaceae","Unclassified Flavobacteriaceae"
"2967","d0037a4780070421f2e3849fdfea2f05","ASV-945","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Unclassified Hymenobacteraceae","Unclassified Hymenobacteraceae"
"2968","d00f8ac01bb4118e0a3d05c6da37401f","ASV-2858","Bacteria","Proteobacteria","Alphaproteobacteria","Unclassified Alphaproteobacteria","Unclassified Alphaproteobacteria","Unclassified Alphaproteobacteria","Unclassified Alphaproteobacteria"
"2969","d036e9a44c8fe7bcda261265c53f43b0","ASV-81","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","Mitochondria","Mitochondria Renouxia_sp."
"2970","d03899bab677f2aa1b9dc54bf941e387","ASV-2217","Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","A4b","A4b uncultured_marine"
"2971","d039d11e2d27937990c4e1fcde26cc3b","ASV-874","Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j uncultured_marine"
"2972","d05750347c8689cf839595b10874d874","ASV-1106","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Unclassified Saprospiraceae","Unclassified Saprospiraceae"
"2973","d05b8dc53e2f546ec1de859ceb9561a1","ASV-882","Bacteria","Myxococcota","Polyangia","Blfdi19","Blfdi19","Blfdi19","Blfdi19 uncultured_bacterium"
"2974","d074ec16f5e4a797ec6278350546619e","ASV-3660","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unclassified Rhodobacteraceae","Unclassified Rhodobacteraceae"
"2975","d085c0bfc1c3b05670eecbc93aac228d","ASV-2483","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Puniceicoccaceae","Verruc-01","Verruc-01 uncultured_bacterium"
"2976","d08d354764b0f24da4e12a44f35b3267","ASV-502","Bacteria","Proteobacteria","Gammaproteobacteria","AT-s2-59","AT-s2-59","AT-s2-59","AT-s2-59 uncultured_bacterium"
"2977","d0b20760bf68e88418211cdc2662c897","ASV-1501","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","uncultured","Unclassified  uncultured"
"2978","d0b3b9b9a09a53f6419885849ce4dde1","ASV-694","Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27_clade","OM27_clade uncultured_bacterium"
"2979","d0b71264c98af66f5d27781f4117a24f","ASV-1233","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Ulvibacter","Unclassified  Ulvibacter"
"2980","d0c5c6675b38b52b1edd782254b029dc","ASV-3384","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Parvularculaceae","Unclassified Parvularculaceae","Unclassified Parvularculaceae"
"2981","d0cbf2d0b3b7eee0648a69b4adefb184","ASV-360","Bacteria","Proteobacteria","Gammaproteobacteria","OM182_clade","OM182_clade","OM182_clade","Unclassified  OM182_clade"
"2982","d0f0bd00accf01d88eb217ea4a7d90e0","ASV-307","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Pseudohongiellaceae","Pseudohongiella","Unclassified  Pseudohongiella"
"2983","d0f56c895caa29f2695303d0f7cb0438","ASV-2795","Bacteria","Proteobacteria","Alphaproteobacteria","Kiloniellales","Kiloniellaceae","Unclassified Kiloniellaceae","Unclassified Kiloniellaceae"
"2984","d100d1883e8fa0418eb0d09fabf2e1e2","ASV-2375","Bacteria","Chloroflexi","KD4-96","KD4-96","KD4-96","KD4-96","KD4-96 uncultured_bacterium"
"2985","d10cca6880f4c67048a3b9afda298545","ASV-1958","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pirellula","Pirellula uncultured_organism"
"2986","d118cc2db10f3c69247b0e8da109b167","ASV-3082","Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales","Micavibrionaceae","uncultured","uncultured uncultured_bacterium"
"2987","d12d386b1df1989c1d436ce3c39d4f61","ASV-3088","Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales","Micavibrionaceae","uncultured","uncultured uncultured_bacterium"
"2988","d140a6b89824c6216288bd7eed85d06b","ASV-3126","Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales","Micavibrionaceae","uncultured","uncultured uncultured_bacterium"
"2989","d15e9d597a97604105dfc7baba57be30","ASV-3671","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Limibaculum","Limibaculum uncultured_organism"
"2990","d18de17bd9bd6c90860eb5d83f53b8b0","ASV-1714","Bacteria","Bacteroidota","Rhodothermia","Rhodothermales","Rhodothermaceae","uncultured","Unclassified  uncultured"
"2991","d1d5495ab030bc75919afa6b391919cb","ASV-982","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","NS11-12_marine_group","NS11-12_marine_group","NS11-12_marine_group unidentified_marine"
"2992","d1d9abf015509f67574e268e59dd5cc6","ASV-1633","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Cyclobacteriaceae","Cyclobacteriaceae Aureibacter_tunicatorum"
"2993","d1f314b758d1fe542e910d5161ff1e38","ASV-169","Bacteria","Unclassified Bacteria","Unclassified Bacteria","Unclassified Bacteria","Unclassified Bacteria","Unclassified Bacteria","Unclassified Bacteria"
"2994","d207807b2ae3f6595b0f2264a87dbc5d","ASV-2430","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Roseibacillus","Roseibacillus Roseibacillus_persicicus"
"2995","d2254ee2f22f26a0dd708b08219a9f9d","ASV-931","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Flammeovirgaceae","Flexithrix","Flexithrix Cytophagales_bacterium"
"2996","d237188fdd46d43468b06e72d8b6dc02","ASV-617","Bacteria","Proteobacteria","Gammaproteobacteria","Piscirickettsiales","Piscirickettsiaceae","Candidatus_Endoecteinascidia","Candidatus_Endoecteinascidia uncultured_bacterium"
"2997","d238ee58cd43ccd5747d49f265f39914","ASV-2455","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Rubritalea","Unclassified  Rubritalea"
"2998","d239361cebae3855e282a19c8b63fed3","ASV-3493","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Unclassified Rhizobiales","Unclassified Rhizobiales","Unclassified Rhizobiales"
